mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0144,INSP-API-007,Inspection API,response,$.data.items[].is_mandatory_for_inspector,bool,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0145,INSP-API-007,Inspection API,response,$.data.items[].report_types,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0146,INSP-API-007,Inspection API,response,$.data.items[].report_types[].value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0147,INSP-API-007,Inspection API,response,$.data.items[].report_types[].label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0148,INSP-API-007,Inspection API,response,$.data.items[].associated_reports,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0149,INSP-API-007,Inspection API,response,$.data.items[].associated_reports[].value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0150,INSP-API-007,Inspection API,response,$.data.items[].associated_reports[].label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0151,INSP-API-007,Inspection API,response,$.data.items[].violations,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0152,INSP-API-007,Inspection API,response,$.data.items[].created_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0153,INSP-API-007,Inspection API,response,$.data.created_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0154,INSP-API-008,Inspection API,response,$.data,list,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0155,INSP-API-008,Inspection API,response,$.data[].id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0156,INSP-API-008,Inspection API,response,$.data[].number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0157,INSP-API-008,Inspection API,response,$.data[].workflow,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0158,INSP-API-008,Inspection API,response,$.data[].status,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0159,INSP-API-008,Inspection API,response,$.data[].created_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,source_timestamp,source_timestamp,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Preserve as provider timestamp; do not overwrite platform audit time.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0160,INSP-API-008,Inspection API,response,$.data[].visit,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0161,INSP-API-008,Inspection API,response,$.data[].visit.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0162,INSP-API-008,Inspection API,response,$.data[].visit.type,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0163,INSP-API-008,Inspection API,response,$.data[].visit.type.value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0164,INSP-API-008,Inspection API,response,$.data[].visit.type.label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0165,INSP-API-008,Inspection API,response,$.data[].visit.method,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0166,INSP-API-008,Inspection API,response,$.data[].visit.method.value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
