requirement_id,screen_id,score,tier,classification,module,had_module_signal
REQ-R0C-01777,SCR-ADM-080,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 917",False
REQ-R0C-01778,SCR-ADM-041,10,STRONG,USER_ACTION,"paragraph 918",False
REQ-R0C-01779,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 919",False
REQ-R0C-01780,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 920",False
REQ-R0C-01781,SCR-ADM-041,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 921",False
REQ-R0C-01782,SCR-ADM-041,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 924",False
REQ-R0C-01783,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 925",False
REQ-R0C-01784,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 926",False
REQ-R0C-01785,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 934",False
REQ-R0C-01786,SCR-ADM-020,14,STRONG,USER_ACTION,"paragraph 948",False
REQ-R0C-01787,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 949",False
REQ-R0C-01788,SCR-ADM-041,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 950",False
REQ-R0C-01789,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 955",False
REQ-R0C-01790,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 965",False
REQ-R0C-01791,SCR-ADM-041,10,STRONG,USER_ACTION,"paragraph 971",False
REQ-R0C-01792,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 979",False
REQ-R0C-01793,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 991",False
REQ-R0C-01794,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 992",False
REQ-R0C-01795,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1008",False
REQ-R0C-01796,SCR-ADM-040,10,STRONG,USER_ACTION,"paragraph 1017",False
REQ-R0C-01797,SCR-ADM-041,10,STRONG,BUSINESS_RULE,"paragraph 1043",False
REQ-R0C-01798,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1044",False
REQ-R0C-01799,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1047",False
REQ-R0C-01800,SCR-ADM-041,12,STRONG,USER_ACTION,"paragraph 1066",False
REQ-R0C-01801,SCR-ADM-031,6,STRONG,USER_ACTION,"paragraph 1069",False
REQ-R0C-01802,SCR-ADM-041,10,STRONG,USER_ACTION,"paragraph 1070",False
REQ-R0C-01803,SCR-VIR-720,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1082",False
REQ-R0C-01804,SCR-WEB-140,6,STRONG,BUSINESS_RULE,"paragraph 1088",False
REQ-R0C-01805,SCR-ADM-010,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 1089",False
REQ-R0C-01806,SCR-WEB-310,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1096",False
REQ-R0C-01807,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1102",False
REQ-R0C-01808,SCR-ADM-001,2,WEAK,BUSINESS_RULE,"paragraph 1103",False
REQ-R0C-01809,SCR-WEB-320,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1104",False
REQ-R0C-01810,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1106",False
REQ-R0C-01811,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1109",False
REQ-R0C-01812,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1110",False
REQ-R0C-01813,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1111",False
REQ-R0C-01814,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1112",False
REQ-R0C-01815,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1114",False
REQ-R0C-01816,SCR-WEB-300,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 1115",False
REQ-R0C-01817,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1201",False
REQ-R0C-01818,SCR-ADM-010,10,STRONG,USER_ACTION,"paragraph 1209",False
REQ-R0C-01819,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1211",False
REQ-R0C-01820,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 1212",False
REQ-R0C-01821,SCR-ADM-010,8,STRONG,BUSINESS_RULE,"paragraph 1213",False
REQ-R0C-01822,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1214",False
REQ-R0C-01823,SCR-VIR-720,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1215",False
REQ-R0C-01824,SCR-ADM-041,6,STRONG,USER_ACTION,"paragraph 1227",False
REQ-R0C-01825,SCR-ADM-020,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 1229",False
REQ-R0C-01826,SCR-ADM-020,14,STRONG,BUSINESS_REQUIREMENT,"paragraph 1230",False
REQ-R0C-01827,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 1233",False
REQ-R0C-01828,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1240",False
REQ-R0C-01829,SCR-ADM-041,12,STRONG,BUSINESS_RULE,"paragraph 1254",False
REQ-R0C-01830,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 1255",False
REQ-R0C-01831,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 1257",False
REQ-R0C-01832,SCR-ADM-020,16,STRONG,BUSINESS_RULE,"paragraph 1272",False
REQ-R0C-01833,SCR-ADM-031,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1275",False
REQ-R0C-01834,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1281",False
REQ-R0C-01835,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 1284",False
REQ-R0C-01836,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1285",False
REQ-R0C-01837,SCR-ADM-031,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1288",False
REQ-R0C-01838,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1289",False
REQ-R0C-01839,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1290",False
REQ-R0C-01840,SCR-ADM-010,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1292",False
REQ-R0C-01841,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1293",False
REQ-R0C-01842,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1295",False
REQ-R0C-01843,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1296",False
REQ-R0C-01844,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 1297",False
REQ-R0C-01845,SCR-WEB-310,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1303",False
REQ-R0C-01846,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1318",False
REQ-R0C-01847,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1346",False
REQ-R0C-01848,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1351",False
REQ-R0C-01849,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1352",False
REQ-R0C-01850,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1353",False
REQ-R0C-01851,SCR-ADM-010,8,STRONG,BUSINESS_RULE,"paragraph 1356",False
REQ-R0C-01852,SCR-ADM-020,12,STRONG,BUSINESS_RULE,"paragraph 1359",False
REQ-R0C-01853,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1360",False
REQ-R0C-01854,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1361",False
REQ-R0C-01855,SCR-ADM-040,8,STRONG,BUSINESS_RULE,"paragraph 1364",False
REQ-R0C-01856,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1365",False
REQ-R0C-01857,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1369",False
REQ-R0C-01858,SCR-WEB-310,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1373",False
REQ-R0C-01859,SCR-ADM-001,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1378",False
REQ-R0C-01860,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1379",False
REQ-R0C-01861,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1380",False
REQ-R0C-01862,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1381",False
REQ-R0C-01863,SCR-ADM-060,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1382",False
REQ-R0C-01864,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1383",False
REQ-R0C-01865,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 1392",False
REQ-R0C-01866,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1394",False
REQ-R0C-01867,SCR-ADM-011,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1399",False
REQ-R0C-01868,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1412",False
REQ-R0C-01869,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1413",False
REQ-R0C-01870,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1414",False
REQ-R0C-01871,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1415",False
REQ-R0C-01872,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1418",False
REQ-R0C-01873,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1419",False
REQ-R0C-01874,SCR-WEB-300,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 1420",False
REQ-R0C-01875,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1422",False
REQ-R0C-01876,SCR-ADM-001,2,WEAK,BUSINESS_RULE,"paragraph 1423",False
REQ-R0C-01877,SCR-ADM-041,4,WEAK,BUSINESS_RULE,"paragraph 1424",False
REQ-R0C-01878,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1425",False
REQ-R0C-01879,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1431",False
REQ-R0C-01880,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1432",False
REQ-R0C-01881,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1433",False
REQ-R0C-01882,SCR-ADM-001,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1434",False
REQ-R0C-01883,SCR-ADM-010,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 1437",False
REQ-R0C-01884,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1450",False
REQ-R0C-01885,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1451",False
REQ-R0C-01886,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 1452",False
REQ-R0C-01887,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1453",False
REQ-R0C-01888,SCR-ADM-041,10,STRONG,BUSINESS_RULE,"paragraph 1482",False
REQ-R0C-01889,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1483",False
REQ-R0C-01890,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 1489",False
REQ-R0C-01891,SCR-ADM-060,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1490",False
REQ-R0C-01892,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1492",False
REQ-R0C-01893,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 1496",False
REQ-R0C-01894,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 1498",False
REQ-R0C-01895,SCR-ADM-060,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 1504",False
REQ-R0C-01896,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 1505",False
REQ-R0C-01897,SCR-ADM-051,4,WEAK,USER_ACTION,"table 1, row 2, cell 7",False
REQ-R0C-01898,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"table 3, row 6, cell 1",False
REQ-R0C-01899,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"table 3, row 7, cell 1",False
REQ-R0C-01900,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 3, row 7, cell 2",False
REQ-R0C-01901,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 3, row 8, cell 2",False
REQ-R0C-01902,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 3, row 9, cell 2",False
REQ-R0C-01903,SCR-ADM-010,9,STRONG,BUSINESS_REQUIREMENT,"table 4, row 2, cell 2",False
REQ-R0C-01904,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 4, row 3, cell 2",False
REQ-R0C-01905,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 4, row 4, cell 2",False
REQ-R0C-01906,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 4, row 5, cell 2",False
REQ-R0C-01907,SCR-ADM-010,10,STRONG,BUSINESS_RULE,"table 4, row 6, cell 2",False
REQ-R0C-01908,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 4, row 7, cell 2",False
REQ-R0C-01909,SCR-ADM-010,8,STRONG,BUSINESS_RULE,"table 4, row 8, cell 2",False
REQ-R0C-01910,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 4, row 10, cell 2",False
REQ-R0C-01911,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 5, row 2, cell 2",False
REQ-R0C-01912,SCR-ADM-051,4,WEAK,USER_ACTION,"table 7, row 2, cell 7",False
REQ-R0C-01913,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"table 9, row 7, cell 1",False
REQ-R0C-01914,SCR-ADM-060,4,WEAK,BUSINESS_REQUIREMENT,"table 9, row 8, cell 1",False
REQ-R0C-01915,SCR-ADM-010,17,STRONG,BUSINESS_REQUIREMENT,"table 9, row 8, cell 2",False
REQ-R0C-01916,SCR-ADM-010,9,STRONG,BUSINESS_REQUIREMENT,"table 10, row 2, cell 2",False
REQ-R0C-01917,SCR-ADM-010,8,STRONG,USER_ACTION,"table 10, row 3, cell 2",False
REQ-R0C-01918,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 10, row 4, cell 2",False
REQ-R0C-01919,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 10, row 5, cell 2",False
REQ-R0C-01920,SCR-ADM-010,12,STRONG,BUSINESS_REQUIREMENT,"table 10, row 6, cell 2",False
REQ-R0C-01921,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 10, row 7, cell 2",False
REQ-R0C-01922,SCR-ADM-010,8,STRONG,BUSINESS_RULE,"table 10, row 8, cell 2",False
REQ-R0C-01923,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 10, row 10, cell 2",False
REQ-R0C-01924,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 10, row 11, cell 2",False
REQ-R0C-01925,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 11, row 2, cell 2",False
REQ-R0C-01926,SCR-ADM-020,10,STRONG,USER_ACTION,"table 13, row 3, cell 8",False
REQ-R0C-01927,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 13, row 4, cell 7",False
REQ-R0C-01928,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 13, row 6, cell 6",False
REQ-R0C-01929,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 13, row 6, cell 7",False
REQ-R0C-01930,SCR-ADM-010,10,STRONG,USER_ACTION,"table 13, row 7, cell 8",False
REQ-R0C-01931,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 13, row 8, cell 7",False
REQ-R0C-01932,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 13, row 9, cell 6",False
REQ-R0C-01933,SCR-ADM-020,12,STRONG,BUSINESS_RULE,"table 13, row 9, cell 8",False
REQ-R0C-01934,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 13, row 10, cell 1",False
REQ-R0C-01935,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 13, row 10, cell 3",False
REQ-R0C-01936,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 13, row 10, cell 7",False
REQ-R0C-01937,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 13, row 10, cell 8",False
REQ-R0C-01938,SCR-ADM-030,2,WEAK,BUSINESS_REQUIREMENT,"table 13, row 12, cell 7",False
REQ-R0C-01939,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 13, row 13, cell 6",False
REQ-R0C-01940,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 13, row 13, cell 7",False
REQ-R0C-01941,SCR-ADM-020,18,STRONG,BUSINESS_RULE,"table 13, row 13, cell 8",False
REQ-R0C-01942,SCR-VIR-720,10,STRONG,BUSINESS_REQUIREMENT,"table 14, row 2, cell 7",False
REQ-R0C-01943,SCR-VIR-720,12,STRONG,USER_ACTION,"table 14, row 2, cell 8",False
REQ-R0C-01944,SCR-VIR-720,12,STRONG,BUSINESS_REQUIREMENT,"table 14, row 3, cell 7",False
REQ-R0C-01945,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 14, row 3, cell 8",False
REQ-R0C-01946,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 14, row 4, cell 8",False
REQ-R0C-01947,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 14, row 5, cell 7",False
REQ-R0C-01948,SCR-ADM-020,10,STRONG,USER_ACTION,"table 14, row 5, cell 8",False
REQ-R0C-01949,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 15, row 2, cell 2",False
REQ-R0C-01950,SCR-ADM-020,10,STRONG,USER_ACTION,"table 15, row 4, cell 2",False
REQ-R0C-01951,SCR-ADM-020,14,STRONG,BUSINESS_REQUIREMENT,"table 15, row 5, cell 2",False
REQ-R0C-01952,SCR-ADM-020,18,STRONG,BUSINESS_RULE,"table 15, row 6, cell 2",False
REQ-R0C-01953,SCR-ADM-020,4,WEAK,USER_ACTION,"table 15, row 7, cell 2",False
REQ-R0C-01954,SCR-ADM-020,6,STRONG,USER_ACTION,"table 15, row 8, cell 2",False
REQ-R0C-01955,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 15, row 9, cell 2",False
REQ-R0C-01956,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 15, row 10, cell 2",False
REQ-R0C-01957,SCR-VIR-720,6,STRONG,USER_ACTION,"table 15, row 11, cell 2",False
REQ-R0C-01958,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 15, row 12, cell 2",False
REQ-R0C-01959,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 15, row 13, cell 2",False
REQ-R0C-01960,SCR-ADM-020,10,STRONG,BUSINESS_RULE,"table 15, row 14, cell 2",False
REQ-R0C-01961,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 15, row 15, cell 2",False
REQ-R0C-01962,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 15, row 16, cell 2",False
REQ-R0C-01963,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"table 16, row 2, cell 5",False
REQ-R0C-01964,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 3, cell 5",False
REQ-R0C-01965,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 16, row 4, cell 5",False
REQ-R0C-01966,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 16, row 5, cell 5",False
REQ-R0C-01967,SCR-ADM-010,8,STRONG,USER_ACTION,"table 16, row 6, cell 2",False
REQ-R0C-01968,SCR-ADM-010,8,STRONG,USER_ACTION,"table 16, row 6, cell 3",False
REQ-R0C-01969,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 7, cell 5",False
REQ-R0C-01970,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 9, cell 2",False
REQ-R0C-01971,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 9, cell 3",False
REQ-R0C-01972,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 13, cell 3",False
REQ-R0C-01973,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 13, cell 4",False
REQ-R0C-01974,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 13, cell 5",False
REQ-R0C-01975,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 14, cell 3",False
REQ-R0C-01976,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 14, cell 4",False
REQ-R0C-01977,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 16, row 14, cell 5",False
REQ-R0C-01978,SCR-ADM-020,10,STRONG,USER_ACTION,"table 16, row 16, cell 3",False
REQ-R0C-01979,SCR-ADM-020,10,STRONG,USER_ACTION,"table 16, row 16, cell 4",False
REQ-R0C-01980,SCR-ADM-020,10,STRONG,USER_ACTION,"table 16, row 16, cell 5",False
REQ-R0C-01981,SCR-ADM-041,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 17, cell 3",False
REQ-R0C-01982,SCR-ADM-041,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 17, cell 4",False
REQ-R0C-01983,SCR-ADM-041,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 17, cell 5",False
REQ-R0C-01984,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 18, cell 1",False
REQ-R0C-01985,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 18, cell 2",False
REQ-R0C-01986,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 18, cell 3",False
REQ-R0C-01987,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 18, cell 4",False
REQ-R0C-01988,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 18, cell 5",False
REQ-R0C-01989,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 19, cell 1",False
REQ-R0C-01990,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"table 16, row 19, cell 2",False
REQ-R0C-01991,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"table 16, row 22, cell 3",False
REQ-R0C-01992,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"table 16, row 22, cell 4",False
REQ-R0C-01993,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"table 16, row 22, cell 5",False
REQ-R0C-01994,SCR-ADM-020,10,STRONG,USER_ACTION,"table 17, row 2, cell 8",False
REQ-R0C-01995,SCR-ADM-020,16,STRONG,USER_ACTION,"table 17, row 3, cell 8",False
REQ-R0C-01996,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 5, cell 7",False
REQ-R0C-01997,SCR-ADM-020,14,STRONG,USER_ACTION,"table 17, row 5, cell 8",False
REQ-R0C-01998,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 6, cell 8",False
REQ-R0C-01999,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 17, row 9, cell 8",False
REQ-R0C-02000,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 17, row 10, cell 6",False
REQ-R0C-02001,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 10, cell 7",False
REQ-R0C-02002,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 17, row 11, cell 6",False
REQ-R0C-02003,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 11, cell 7",False
REQ-R0C-02004,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 11, cell 8",False
REQ-R0C-02005,SCR-ADM-080,4,WEAK,BUSINESS_REQUIREMENT,"table 17, row 12, cell 7",False
REQ-R0C-02006,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 17, row 12, cell 8",False
REQ-R0C-02007,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 17, row 13, cell 6",False
REQ-R0C-02008,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 17, row 13, cell 8",False
REQ-R0C-02009,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 17, row 14, cell 8",False
REQ-R0C-02010,SCR-WEB-130,5,WEAK,BUSINESS_REQUIREMENT,"table 17, row 15, cell 8",False
REQ-R0C-02011,SCR-ADM-041,12,STRONG,USER_ACTION,"table 17, row 16, cell 8",False
REQ-R0C-02012,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 17, cell 6",False
REQ-R0C-02013,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 17, row 17, cell 7",False
REQ-R0C-02014,SCR-ADM-031,9,STRONG,USER_ACTION,"table 17, row 17, cell 8",False
REQ-R0C-02015,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 18, cell 6",False
REQ-R0C-02016,SCR-ADM-031,9,STRONG,USER_ACTION,"table 17, row 18, cell 8",False
REQ-R0C-02017,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 17, row 19, cell 7",False
REQ-R0C-02018,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 20, cell 6",False
REQ-R0C-02019,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 20, cell 7",False
REQ-R0C-02020,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 20, cell 8",False
REQ-R0C-02021,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 17, row 21, cell 7",False
REQ-R0C-02022,SCR-WEB-150,3,WEAK,BUSINESS_RULE,"table 17, row 21, cell 8",False
REQ-R0C-02023,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 19, row 2, cell 2",False
REQ-R0C-02024,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 19, row 3, cell 2",False
REQ-R0C-02025,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 19, row 5, cell 2",False
