finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UI-0392,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Focus,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; focus remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide visible focus order through shell, filters, content and action regions.","On /field/inspection/:id in en-LTR light, verify: Provide visible focus order through shell, filters, content and action regions.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0393,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Accessible names,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; accessible names remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Ensure every icon control has a unique accessible name in its visible context.,"On /field/inspection/:id in en-LTR light, verify: Ensure every icon control has a unique accessible name in its visible context.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0394,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Target size,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; target size remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Meet WCAG 2.2 target sizing and spacing for dense operational controls.,"On /field/inspection/:id in en-LTR light, verify: Meet WCAG 2.2 target sizing and spacing for dense operational controls.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0395,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Arabic/RTL,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; arabic/rtl remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.","On /field/inspection/:id in en-LTR light, verify: Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0396,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Dark theme,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; dark theme remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.","On /field/inspection/:id in en-LTR light, verify: Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0397,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Responsive behavior,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; responsive behavior remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.","On /field/inspection/:id in en-LTR light, verify: Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0398,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Data provenance,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; data provenance remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Visually distinguish production-like records from deterministic fixtures and suppress test artefacts in sponsor evidence.,"On /field/inspection/:id in en-LTR light, verify: Visually distinguish production-like records from deterministic fixtures and suppress test artefacts in sponsor evidence.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0399,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P2,Evidence/audit,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; evidence/audit remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Attach source, version, timestamp and immutable audit context to regulatory evidence.","On /field/inspection/:id in en-LTR light, verify: Attach source, version, timestamp and immutable audit context to regulatory evidence.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0400,/field/inspection/:id,SCR-IPAD-630,Inspector,default,en,LTR,light,P1,State integrity,No safe direct en-LTR light visual evidence exists for /field/inspection/:id; state integrity remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /field/inspection/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Make draft, submitted, returned and immutable versions visually distinct with allowed actions only.","On /field/inspection/:id in en-LTR light, verify: Make draft, submitted, returned and immutable versions visually distinct with allowed actions only.",CD-PREM-04,OPEN_NOT_EVIDENCED
WP01-UI-0401,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Visual hierarchy,No safe direct en-LTR light visual evidence exists for /operations; visual hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Establish a single decision-first page header with job, lifecycle state, scope and one primary action.","On /operations in en-LTR light, verify: Establish a single decision-first page header with job, lifecycle state, scope and one primary action.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0402,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Action hierarchy,No safe direct en-LTR light visual evidence exists for /operations; action hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.","On /operations in en-LTR light, verify: Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0403,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Density,No safe direct en-LTR light visual evidence exists for /operations; density remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.,"On /operations in en-LTR light, verify: Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0404,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Typography,No safe direct en-LTR light visual evidence exists for /operations; typography remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.","On /operations in en-LTR light, verify: Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0405,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Status semantics,No safe direct en-LTR light visual evidence exists for /operations; status semantics remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use tokenized status labels with text, icon and color; never rely on color alone.","On /operations in en-LTR light, verify: Use tokenized status labels with text, icon and color; never rely on color alone.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0406,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Navigation,No safe direct en-LTR light visual evidence exists for /operations; navigation remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep current destination, journey stage and back path explicit in side rail and breadcrumb.","On /operations in en-LTR light, verify: Keep current destination, journey stage and back path explicit in side rail and breadcrumb.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0407,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Persona identity,No safe direct en-LTR light visual evidence exists for /operations; persona identity remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Expose authenticated role and governed scope without implying that the user can switch roles.,"On /operations in en-LTR light, verify: Expose authenticated role and governed scope without implying that the user can switch roles.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0408,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Table/list,No safe direct en-LTR light visual evidence exists for /operations; table/list remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.","On /operations in en-LTR light, verify: Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.",CD-PREM-05,OPEN_NOT_EVIDENCED
WP01-UI-0409,/operations,SCR-WEB-500,Operations User/Supervisor/Leadership,default,en,LTR,light,P2,Filters,No safe direct en-LTR light visual evidence exists for /operations; filters remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /operations.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.,"On /operations in en-LTR light, verify: Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.",CD-PREM-05,OPEN_NOT_EVIDENCED
