requirement_id,module,capability,classification,process_phases,journey,authoritative_storyboard,channel,screens,states,state_transitions,behavior,acceptance_id,evidence_contracts,error_contracts,source
MVP1-M04-070,Physical Inspection Execution,Initialize Auto Save,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Start automatic background save based on configurable interval and significant user actions.,AC-0183,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 71
MVP1-M04-071,Physical Inspection Execution,Initialize Offline Mode,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Verify offline package availability and initialize local storage for execution data.,AC-0184,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 72
MVP1-M04-072,Physical Inspection Execution,Start Inspection Timeline,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Create inspection timeline starting with Execution Started.,AC-0185,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 73
MVP1-M04-073,Physical Inspection Execution,Start Inspection SLA,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Capture execution start time and start SLA timer.,AC-0186,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 74
MVP1-M04-074,Physical Inspection Execution,Validate Workspace Initialization,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"None -> Validate package integrity, wizard configuration, mandatory forms and dependencies before allowing execution.",AC-0187,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 75
MVP1-M04-075,Physical Inspection Execution,Handle Workspace Initialization Errors,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Retry Initialization. -> Handle package loading failures, missing configurations, wizard initialization failures and dependency errors. Maintain session consistency.",AC-0188,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 76
MVP1-M04-076,Physical Inspection Execution,Load Wizard Structure,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Load all configured wizard steps from the Dynamic Form Engine in the configured sequence.,AC-0189,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 77
MVP1-M04-077,Physical Inspection Execution,Display Current Step,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,View current step. -> Highlight current step and display step title and description.,AC-0190,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 78
MVP1-M04-078,Physical Inspection Execution,Navigate to Next Step,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Click Next. -> Validate current step before moving to the next step.,AC-0191,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 79
MVP1-M04-079,Physical Inspection Execution,Navigate to Previous Step,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Click Previous. -> Load previously entered data without data loss.,AC-0192,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 80
MVP1-M04-080,Physical Inspection Execution,Calculate Progress,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"None -> Calculate completion based on Factory Information, Report, Inspection Items, Action Forms and Review.",AC-0193,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 81
MVP1-M04-081,Physical Inspection Execution,Display Progress Indicator,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"View progress. -> Display percentage, completed steps and remaining steps.",AC-0194,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 82
MVP1-M04-082,Physical Inspection Execution,Track Step Completion,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Complete required fields. -> Evaluate completion rules and mark the step as completed.,AC-0195,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 83
MVP1-M04-083,Physical Inspection Execution,Validate Step Before Navigation,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Click Next. -> Validate mandatory fields, mandatory evidence and mandatory forms.",AC-0196,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 84
MVP1-M04-084,Physical Inspection Execution,Skip Empty Action Forms Step,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),None -> Automatically remove Action Forms step if no forms are generated.,AC-0197,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 85
MVP1-M04-085,Physical Inspection Execution,Display Change Counter,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"View change summary. -> Count Factory Information updates, Inspection Item updates and generated Action Forms.",AC-0198,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 86
MVP1-M04-086,Physical Inspection Execution,Preserve Wizard State,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"None -> Preserve active step, entered data and navigation history.",AC-0199,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 87
MVP1-M04-087,Physical Inspection Execution,Trigger Auto Save,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"None -> Save progress automatically after configurable intervals and significant actions (field updates, evidence uploads, navigation, action form completion).",AC-0200,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 88
MVP1-M04-088,Physical Inspection Execution,Save Draft,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Click Save Draft. -> Save current wizard state, values, evidence, generated forms and navigation position.",AC-0201,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 89
MVP1-M04-089,Physical Inspection Execution,Restore Draft Navigation,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Resume Draft. -> Open the wizard on the last active step with all saved data restored.,AC-0202,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 90
MVP1-M04-090,Physical Inspection Execution,Display Validation Summary,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,View validation summary. -> Display grouped validation messages by wizard step.,AC-0203,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 91
MVP1-M04-091,Physical Inspection Execution,Jump to Missing Section,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Click validation message. -> Navigate directly to the corresponding wizard step and highlight the missing field.,AC-0204,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 92
MVP1-M04-092,Physical Inspection Execution,Lock Completed Navigation After Submission,MVP1 Mandatory,P09,"SB16 Inspection Submission, Locking, Version Creation and Handoff",SB16,iPad / Inspector Workspace,SCR-IPAD-660,Ready for Validation->Validated->Submitted->Locked,STM-INS-002;STM-SYNC-001;STM-SYNC-002,View inspection. -> Disable wizard navigation and editing after successful submission.,AC-0205,EV-006;EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 93
MVP1-M04-093,Physical Inspection Execution,Generate Wizard Audit Events,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"None -> Log step changes, draft saves, resumes, validation failures, navigation events and completion events.",AC-0206,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 94
MVP1-M04-094,Physical Inspection Execution,Handle Wizard Errors,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Retry navigation. -> Handle navigation failures, validation failures, draft failures and restore failures without data loss.",AC-0207,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 95
MVP1-M04-095,Physical Inspection Execution,Load Factory Information,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Open Factory Information. -> Load latest approved factory profile from Senaei.,AC-0208,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 96
MVP1-M04-096,Physical Inspection Execution,Load Industrial License Information,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Review information. -> Load License Number, Status, Stage, Issue Date, Expiry Date, License Activity and License Holder.",AC-0209,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 97
MVP1-M04-097,Physical Inspection Execution,Load Factory General Information,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Review information. -> Display Factory Name, CR Number, Factory Status, Activity, Region, City and Address.",AC-0210,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 98
MVP1-M04-098,Physical Inspection Execution,Load Products,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Review products. -> Load all registered products with HS Codes and production details.,AC-0211,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 99
MVP1-M04-099,Physical Inspection Execution,Load Raw Materials,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Review raw materials. -> Load all synchronized raw materials.,AC-0212,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 100
MVP1-M04-100,Physical Inspection Execution,Load Employees,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Review employee numbers. -> Load employee statistics from Senaei.,AC-0213,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 101
MVP1-M04-101,Physical Inspection Execution,Load Investment Information,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Review investment. -> Display investment size, production capacity and configured industrial indicators.",AC-0214,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 102
MVP1-M04-102,Physical Inspection Execution,Display Source Value,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Review value. -> Display every attribute as Source Value (Senaei).,AC-0215,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 103
MVP1-M04-103,Physical Inspection Execution,Capture Observed Value,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Enter observed value. -> Save inspector observation separately from Senaei data.,AC-0216,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 104
MVP1-M04-104,Physical Inspection Execution,Mark Field as Verified,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Click Verified. -> Mark field verification status as Verified.,AC-0217,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 105
MVP1-M04-105,Physical Inspection Execution,Mark Field as Updated,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Enter new value. -> Mark verification status as Updated.,AC-0218,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 106
