capture_id,screen_id,screen_name,channel,process_id,route,catalogue_route,route_status,persona,authorization,permission_rule,state,locale,direction,theme,viewport_profile,viewport,data_precondition,safe_capture_rule,existing_evidence_reuse,blocker,wave
P2C-00326,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,degraded,EN,LTR,dark,B,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00327,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,degraded,AR,RTL,light,C,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00328,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,degraded,AR,RTL,dark,D,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00329,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,degraded,EN,LTR,light,E,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00330,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,degraded,AR,RTL,dark,F,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00331,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,EN,LTR,light,A,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00332,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,EN,LTR,dark,B,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00333,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,AR,RTL,light,C,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00334,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,AR,RTL,dark,D,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00335,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,EN,LTR,light,E,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00336,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,pending,AR,RTL,dark,F,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00337,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,EN,LTR,light,A,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00338,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,EN,LTR,dark,B,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00339,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,AR,RTL,light,C,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00340,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,AR,RTL,dark,D,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00341,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,EN,LTR,light,E,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00342,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,failed,AR,RTL,dark,F,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00343,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,EN,LTR,light,A,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00344,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,EN,LTR,dark,B,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00345,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,AR,RTL,light,C,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00346,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,AR,RTL,dark,D,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00347,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,EN,LTR,light,E,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00348,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,recovery,AR,RTL,dark,F,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00349,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,EN,LTR,light,A,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00350,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,EN,LTR,dark,B,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00351,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,AR,RTL,light,C,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00352,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,AR,RTL,dark,D,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00353,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,EN,LTR,light,E,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00354,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,locked_published_version,AR,RTL,dark,F,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00355,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,dependency_conflict,EN,LTR,light,A,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00356,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,dependency_conflict,EN,LTR,dark,B,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
P2C-00357,SCR-ADM-011,Regulation Detail & Version,Admin Portal,G2-P00,/admin/regulations,/admin/regulations/:id,implemented_logical,Compliance Admin,positive,Maker-checker,dependency_conflict,AR,RTL,light,C,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: unregistered CD-006 detail/lineage frames,none,W2_REUSE_PARTIAL
